fight_id,R_fighter,R_nickname,B_fighter,B_nickname,Winner,date,year,R_odds,B_odds,R_wins,R_losses,R_draw,B_wins,B_losses,B_draw,R_age,B_age,R_Height_cms,B_Height_cms,R_Reach_cms,B_Reach_cms,R_Stance,B_Stance,weight_class,title_bout,win_by,last_round,last_round_time,R_avg_SIG_STR_pct,B_avg_SIG_STR_pct,R_avg_SUB_ATT,B_avg_SUB_ATT,R_avg_TD_pct,B_avg_TD_pct,R_current_win_streak,B_current_win_streak,event,location
ufc_fight_02739,Belal Muhammad,Remember the Name,Colby Covington,Chaos,Colby Covington,2019-08-30,2019,-115,105,16,1,0,15,6,1,23,26,180,183,186,211,Orthodox,Orthodox,Welterweight,False,Decision - Majority,3,5:00,63.64,31.17,2.62,1.04,16.94,64.18,0,11,UFC 240,Brazil
ufc_fight_02740,Yair Rodriguez,El Pantera,Chan Sung Jung,The Korean Zombie,Chan Sung Jung,2016-02-28,2016,105,-115,18,8,1,27,6,0,33,37,175,171,171,187,Orthodox,Orthodox,Featherweight,True,Decision - Unanimous,5,5:00,34.41,35.14,2.19,3.59,66.46,46.18,4,2,UFC Fight Night 110,Los Angeles
ufc_fight_02741,Brandon Royval,Raw Dawg,Demetrious Johnson,Mighty Mouse,Demetrious Johnson,2015-09-15,2015,-150,130,19,8,0,17,5,1,36,25,194,175,187,190,Switch,Orthodox,Flyweight,False,KO/TKO,2,4:09,51.58,48.71,0.12,1.97,32.7,30.63,7,12,UFC 261,Canada
ufc_fight_02742,Paul Felder,The Irish Dragon,Marlon Vera,Chito,Paul Felder,2016-05-30,2016,-180,150,11,2,0,20,4,0,34,36,173,195,187,211,Switch,Switch,Lightweight,False,Decision - Unanimous,3,5:00,43.14,36.49,0.22,1.12,40.42,70.35,3,6,UFC 202,Canada
ufc_fight_02743,Kamaru Usman,The Nigerian Nightmare,Tyron Woodley,The Chosen One,Tyron Woodley,2018-11-01,2018,-110,-110,19,0,1,13,4,0,24,23,167,196,169,176,Southpaw,Orthodox,Welterweight,False,Submission,4,2:19,31.54,38.05,4.98,1.76,39.04,55.72,0,0,UFC 207,Brazil
ufc_fight_02744,Michael Chandler,Iron,Eddie Alvarez,,Michael Chandler,2016-09-10,2016,105,-105,25,5,0,11,4,1,24,35,189,196,199,195,Orthodox,Orthodox,Lightweight,True,Decision - Unanimous,5,5:00,37.91,45.08,3.22,4.71,58.2,28.13,1,10,UFC 219,Los Angeles
ufc_fight_02745,Song Yadong,,TJ Dillashaw,,Song Yadong,2023-07-08,2023,130,-150,11,8,0,18,2,0,35,36,193,188,205,194,Orthodox,Orthodox,Bantamweight,False,Decision - Unanimous,3,5:00,34.48,44.22,0.24,0.64,60.7,67.27,9,8,UFC 303,Brazil
ufc_fight_02746,Georges St-Pierre,GSP,Conor McGregor,The Notorious,Georges St-Pierre,2022-08-07,2022,170,-200,17,7,0,28,3,0,30,31,192,197,202,170,Orthodox,Orthodox,Welterweight,False,Submission,1,3:16,52.16,47.69,3.47,4.02,54.61,41.86,8,12,UFC 225,Canada
ufc_fight_02747,Dricus du Plessis,Stillknocks,Sean Strickland,Tarzan,Dricus du Plessis,2018-10-14,2018,-150,130,27,8,0,13,8,0,26,27,195,173,194,175,Orthodox,Southpaw,Middleweight,False,Submission,2,3:31,34.17,67.21,2.59,3.74,35.84,58.22,8,12,UFC Fight Night 150,Canada
ufc_fight_02748,Dricus du Plessis,Stillknocks,Song Yadong,,Dricus du Plessis,2020-01-09,2020,250,-300,17,3,0,11,0,0,34,34,176,168,212,188,Southpaw,Orthodox,Middleweight,True,KO/TKO,2,1:19,32.48,45.07,1.53,3.95,36.49,39.8,9,1,UFC 253,New York
ufc_fight_02749,Kelvin Gastelum,,Israel Adesanya,The Last Stylebender,Israel Adesanya,2014-09-11,2014,170,-200,20,7,1,10,1,1,23,35,178,196,165,209,Orthodox,Orthodox,Middleweight,False,Submission,2,3:55,44.36,55.7,4.5,4.13,18.2,61.61,7,9,UFC Fight Night 236,New York
ufc_fight_02750,Dominick Cruz,The Dominator,Frankie Edgar,The Answer,Frankie Edgar,2015-04-25,2015,250,-300,19,6,0,9,2,0,27,38,189,183,205,188,Southpaw,Orthodox,Bantamweight,False,KO/TKO,5,0:48,48.97,55.84,2.89,1.05,44.31,37.51,7,0,UFC 302,London
ufc_fight_02751,Frankie Edgar,The Answer,Marvin Vettori,The Italian Dream,Frankie Edgar,2015-04-18,2015,-180,150,26,1,0,14,4,1,32,26,166,195,182,190,Switch,Southpaw,Featherweight,False,Decision - Majority,3,5:00,69.74,69.56,3.8,2.16,48.4,18.99,1,1,UFC Fight Night 173,Brazil
ufc_fight_02752,Marvin Vettori,The Italian Dream,Paulo Costa,The Eraser,Paulo Costa,2019-03-30,2019,250,-300,15,5,0,25,4,1,32,39,181,167,186,168,Orthodox,Southpaw,Middleweight,False,Submission,1,2:50,51.28,38.94,1.97,2.87,37.77,15.53,8,0,UFC 216,Australia
ufc_fight_02753,Robbie Lawler,Ruthless,Jorge Masvidal,Gamebred,Robbie Lawler,2021-08-11,2021,320,-400,15,6,0,23,2,1,33,37,182,199,204,215,Orthodox,Orthodox,Welterweight,False,KO/TKO,3,1:59,54.17,63.71,2.6,1.46,66.93,12.75,7,9,UFC Fight Night 118,Los Angeles
ufc_fight_02754,Jessica Andrade,Bate Estaca,Carla Esparza,Cookie Monster,Jessica Andrade,2023-12-30,2023,-115,105,10,1,0,19,1,0,25,39,167,185,197,176,Southpaw,Switch,Women's Strawweight,False,KO/TKO,3,4:01,43.18,36.65,2.87,2.53,69.34,69.99,6,11,UFC 288,Las Vegas
ufc_fight_02755,Marlon Vera,Chito,Rob Font,,Marlon Vera,2023-05-19,2023,-200,170,14,6,1,11,5,1,35,28,188,177,194,191,Orthodox,Orthodox,Bantamweight,True,KO/TKO,1,0:38,33.01,30.95,1.95,2.86,26.38,59.64,7,0,UFC Fight Night 227,Canada
ufc_fight_02756,Demetrious Johnson,Mighty Mouse,Brandon Moreno,The Assassin Baby,Brandon Moreno,2017-02-16,2017,150,-180,18,4,0,14,0,0,31,28,178,180,200,182,Orthodox,Orthodox,Flyweight,False,Decision - Unanimous,3,5:00,51.07,47.17,0.63,0.15,75.69,47.79,2,4,UFC Fight Night 137,London
ufc_fight_02757,Cain Velasquez,,Chan Sung Jung,The Korean Zombie,Chan Sung Jung,2014-10-27,2014,-110,-110,24,0,0,28,8,0,39,30,171,198,202,198,Orthodox,Orthodox,Heavyweight,False,KO/TKO,1,4:51,34.13,36.7,0.68,1.76,32.87,44.17,8,0,UFC 269,Australia
ufc_fight_02758,Frankie Edgar,The Answer,Jose Aldo,Junior,Jose Aldo,2018-08-22,2018,-300,250,9,1,0,11,4,1,39,25,167,181,204,179,Orthodox,Orthodox,Featherweight,True,Submission,5,3:40,69.46,42.72,2.8,0.63,14.62,14.17,9,10,UFC Fight Night 185,Brazil
ufc_fight_02759,Alexandre Pantoja,The Cannibal,Deiveson Figueiredo,Deus da Guerra,Deiveson Figueiredo,2015-11-13,2015,-400,320,16,5,0,20,8,0,33,33,175,175,177,184,Southpaw,Southpaw,Flyweight,False,Decision - Unanimous,3,5:00,37.82,47.23,3.21,1.42,44.34,18.9,0,10,UFC Fight Night 204,Abu Dhabi
ufc_fight_02760,Justin Gaethje,The Highlight,Tony Ferguson,El Cucuy,Tony Ferguson,2017-12-31,2017,170,-200,12,4,0,9,3,0,38,39,176,180,196,213,Orthodox,Orthodox,Lightweight,False,Decision - Unanimous,3,5:00,56.36,58.63,0.58,0.84,50.62,53.05,4,1,UFC 173,London
ufc_fight_02761,Cain Velasquez,,Ciryl Gane,Bon Gamin,Cain Velasquez,2021-06-18,2021,-180,150,13,2,0,10,7,0,23,36,196,181,191,187,Switch,Southpaw,Heavyweight,False,Decision - Split,3,5:00,42.01,69.51,1.5,2.38,35.64,35.22,6,4,UFC 225,Las Vegas
ufc_fight_02762,Kamaru Usman,The Nigerian Nightmare,Vicente Luque,The Silent Assassin,Vicente Luque,2020-01-05,2020,150,-180,27,1,0,13,3,0,38,28,184,173,205,210,Switch,Orthodox,Welterweight,False,Decision - Unanimous,3,5:00,59.31,31.5,2.21,1.58,18.76,33.94,1,0,UFC 219,London
ufc_fight_02763,Song Yadong,,Sean O'Malley,Suga,Sean O'Malley,2022-02-22,2022,-400,320,15,6,1,28,4,0,32,31,167,192,200,200,Orthodox,Orthodox,Bantamweight,False,KO/TKO,3,2:36,55.18,32.88,1.17,0.13,17.62,47.59,8,9,UFC Fight Night 138,Brazil
ufc_fight_02764,Jose Aldo,Junior,Deiveson Figueiredo,Deus da Guerra,Deiveson Figueiredo,2017-06-03,2017,-400,320,20,7,1,27,0,0,39,35,176,190,207,197,Orthodox,Orthodox,Featherweight,False,KO/TKO,2,2:58,44.98,37.83,2.9,0.66,78.11,32.89,3,0,UFC 249,Australia
ufc_fight_02765,Tom Aspinall,,Cain Velasquez,,Tom Aspinall,2017-05-03,2017,-180,150,20,0,0,22,3,1,31,23,198,170,185,197,Orthodox,Orthodox,Heavyweight,False,KO/TKO,1,2:02,68.52,56.39,4.41,4.0,24.13,62.34,7,2,UFC 210,Las Vegas
ufc_fight_02766,Calvin Kattar,The Boston Finisher,Jose Aldo,Junior,Calvin Kattar,2014-06-13,2014,150,-180,8,6,0,28,1,0,30,37,186,172,202,215,Switch,Orthodox,Featherweight,False,KO/TKO,3,0:41,46.62,43.68,3.16,2.65,17.4,72.37,11,7,UFC Fight Night 201,Brazil
ufc_fight_02767,Sean O'Malley,Suga,Rob Font,,Sean O'Malley,2016-05-27,2016,150,-180,11,4,1,18,8,0,28,30,174,200,215,167,Orthodox,Orthodox,Bantamweight,False,KO/TKO,4,4:40,54.29,37.41,2.51,2.05,30.03,23.84,5,8,UFC 208,Las Vegas
ufc_fight_02768,Luke Rockhold,,Shavkat Rakhmonov,Nomad,Luke Rockhold,2017-05-08,2017,320,-400,17,5,0,16,6,1,27,39,184,183,179,194,Switch,Southpaw,Middleweight,False,Submission,2,1:00,64.26,52.23,3.98,0.15,67.66,25.69,6,11,UFC Fight Night 129,Australia
ufc_fight_02769,Marlon Vera,Chito,Dominick Cruz,The Dominator,Dominick Cruz,2014-03-15,2014,170,-200,27,3,0,16,3,0,30,32,175,200,189,176,Orthodox,Southpaw,Bantamweight,False,Decision - Unanimous,3,5:00,38.89,52.97,3.67,4.3,65.36,20.18,3,7,UFC 163,New York
ufc_fight_02770,Rafael dos Anjos,RDA,Khabib Nurmagomedov,The Eagle,Khabib Nurmagomedov,2017-05-22,2017,-150,130,17,4,0,21,0,1,34,33,187,180,190,187,Southpaw,Southpaw,Lightweight,False,KO/TKO,1,0:09,46.68,61.05,1.66,3.96,60.86,59.22,10,4,UFC 281,Los Angeles
ufc_fight_02771,Jose Aldo,Junior,Marlon Vera,Chito,Marlon Vera,2024-10-28,2024,-250,200,25,1,0,27,4,1,34,31,186,192,179,194,Switch,Orthodox,Featherweight,False,Submission,3,0:10,47.58,63.99,0.75,4.32,57.18,38.94,4,1,UFC 292,London
ufc_fight_02772,Max Holloway,Blessed,Jorge Masvidal,Gamebred,Max Holloway,2016-10-16,2016,-300,250,9,5,0,26,4,1,33,31,179,189,167,191,Orthodox,Southpaw,Featherweight,False,Decision - Split,3,5:00,32.19,47.14,1.0,0.81,58.75,31.31,12,10,UFC 295,New York
ufc_fight_02773,Ilia Topuria,El Matador,Jared Cannonier,The Killa Gorilla,Ilia Topuria,2016-05-18,2016,-300,250,19,4,0,12,4,0,27,39,185,196,185,177,Orthodox,Southpaw,Featherweight,True,KO/TKO,2,4:27,59.87,38.97,3.51,3.72,28.3,53.97,8,0,UFC 232,Abu Dhabi
ufc_fight_02774,Rafael dos Anjos,RDA,Arman Tsarukyan,,Arman Tsarukyan,2016-06-14,2016,170,-200,28,3,1,10,1,0,39,23,183,194,184,200,Switch,Orthodox,Lightweight,False,Decision - Unanimous,3,5:00,65.52,62.51,2.32,0.66,13.66,36.85,4,7,UFC 246,Canada
ufc_fight_02775,Tony Ferguson,El Cucuy,Beneil Dariush,,Tony Ferguson,2021-06-29,2021,-180,150,8,5,0,16,7,0,26,29,179,182,172,205,Orthodox,Orthodox,Lightweight,False,Decision - Split,3,5:00,61.18,50.3,0.28,1.26,75.24,70.73,2,10,UFC 195,Australia
ufc_fight_02776,Valentina Shevchenko,Bullet,Alexa Grasso,,Alexa Grasso,2015-04-26,2015,150,-180,10,8,0,18,1,0,23,26,195,180,169,181,Southpaw,Switch,Women's Flyweight,False,KO/TKO,1,2:04,39.16,54.55,3.76,2.94,21.75,79.75,5,1,UFC Fight Night 180,Australia
ufc_fight_02777,Ciryl Gane,Bon Gamin,Jorge Masvidal,Gamebred,Ciryl Gane,2022-09-12,2022,-400,320,21,2,0,24,7,0,38,28,194,178,187,203,Orthodox,Orthodox,Heavyweight,False,KO/TKO,4,1:24,52.68,35.59,4.19,2.57,34.0,17.67,11,10,UFC Fight Night 196,Los Angeles
ufc_fight_02778,Ilia Topuria,El Matador,Alexander Volkanovski,The Great,Ilia Topuria,2022-01-02,2022,320,-400,20,6,1,14,8,0,38,27,183,179,205,172,Switch,Switch,Featherweight,False,Submission,1,2:41,66.01,40.55,3.24,2.7,12.2,64.03,9,11,UFC Fight Night 114,Las Vegas
ufc_fight_02779,Rafael dos Anjos,RDA,Eddie Alvarez,,Eddie Alvarez,2020-06-08,2020,320,-400,18,3,0,19,2,0,28,25,197,179,175,201,Orthodox,Orthodox,Lightweight,False,Submission,3,3:52,36.84,69.55,1.79,0.94,49.46,14.93,1,4,UFC Fight Night 227,Brazil
ufc_fight_02780,Leon Edwards,Rocky,Michael Chandler,Iron,Leon Edwards,2024-09-30,2024,-180,150,21,6,0,27,4,0,36,30,170,190,215,172,Orthodox,Orthodox,Welterweight,True,Submission,4,1:49,33.19,67.09,4.78,1.49,61.23,64.09,6,5,UFC 170,London
ufc_fight_02781,Tyron Woodley,The Chosen One,Francis Ngannou,The Predator,Tyron Woodley,2023-02-06,2023,250,-300,23,8,1,28,6,1,32,28,194,174,188,189,Switch,Southpaw,Welterweight,False,Submission,2,1:00,31.78,65.53,0.45,0.89,30.19,33.51,11,12,UFC 180,Las Vegas
ufc_fight_02782,Robert Whittaker,The Reaper,Sean Strickland,Tarzan,Sean Strickland,2014-07-20,2014,250,-300,17,8,1,12,6,0,28,23,192,172,168,209,Orthodox,Orthodox,Middleweight,False,Decision - Unanimous,3,5:00,62.55,34.39,1.48,0.7,11.16,70.66,9,2,UFC Fight Night 134,New York
ufc_fight_02783,Rob Font,,Merab Dvalishvili,The Machine,Rob Font,2017-06-24,2017,250,-300,21,5,1,9,2,0,34,37,192,200,200,199,Orthodox,Orthodox,Bantamweight,False,Submission,2,3:12,34.02,37.6,2.52,3.58,14.39,35.64,0,12,UFC 259,Los Angeles
ufc_fight_02784,Arman Tsarukyan,,Paul Felder,The Irish Dragon,Arman Tsarukyan,2015-09-21,2015,200,-250,14,3,0,8,6,0,35,38,193,194,196,188,Switch,Orthodox,Lightweight,False,KO/TKO,1,4:37,57.7,59.01,2.32,4.16,39.84,17.3,7,1,UFC 233,Los Angeles
ufc_fight_02785,Glover Teixeira,,Jan Blachowicz,,Glover Teixeira,2018-09-28,2018,250,-300,12,7,0,8,3,0,23,27,182,195,193,208,Orthodox,Orthodox,Light Heavyweight,False,KO/TKO,2,0:41,39.77,44.62,4.34,4.22,73.39,17.41,9,3,UFC 183,Australia
ufc_fight_02786,Chris Weidman,The All-American,Islam Makhachev,,Islam Makhachev,2024-01-06,2024,-250,200,21,1,0,13,1,0,34,35,192,198,214,185,Southpaw,Switch,Middleweight,False,KO/TKO,3,1:25,54.67,58.58,2.63,2.26,31.47,27.58,0,4,UFC 184,London
ufc_fight_02787,Rafael dos Anjos,RDA,Tony Ferguson,El Cucuy,Tony Ferguson,2019-05-01,2019,320,-400,21,7,0,25,5,0,27,37,168,166,198,198,Switch,Southpaw,Lightweight,True,KO/TKO,4,1:32,58.19,52.77,2.38,2.35,55.77,67.1,3,3,UFC 157,Australia
ufc_fight_02788,Robbie Lawler,Ruthless,Jared Cannonier,The Killa Gorilla,Jared Cannonier,2016-06-29,2016,-105,105,21,8,0,14,2,0,37,32,166,177,188,207,Orthodox,Orthodox,Welterweight,False,Submission,2,2:51,42.88,58.19,2.91,3.5,43.18,64.1,1,4,UFC Fight Night 184,Brazil
ufc_fight_02789,Henry Cejudo,The Messenger,Brandon Moreno,The Assassin Baby,Henry Cejudo,2023-10-20,2023,-110,-110,11,1,0,23,0,0,24,24,173,185,210,188,Orthodox,Southpaw,Flyweight,False,Submission,2,3:04,52.74,65.97,2.88,3.09,41.03,73.09,6,2,UFC Fight Night 209,Australia
ufc_fight_02790,Tony Ferguson,El Cucuy,Paulo Costa,The Eraser,Tony Ferguson,2015-04-20,2015,-105,105,23,1,1,13,2,0,37,39,193,180,176,214,Orthodox,Orthodox,Lightweight,False,KO/TKO,1,2:51,41.47,55.05,3.78,4.5,25.3,20.24,2,1,UFC Fight Night 148,Abu Dhabi
ufc_fight_02791,Alexandre Pantoja,The Cannibal,Robert Whittaker,The Reaper,Robert Whittaker,2015-08-14,2015,250,-300,10,3,0,15,0,0,25,36,193,174,210,213,Orthodox,Orthodox,Flyweight,False,Decision - Unanimous,3,5:00,65.24,56.13,0.85,2.44,53.53,37.24,8,10,UFC Fight Night 209,New York
ufc_fight_02792,Beneil Dariush,,Khabib Nurmagomedov,The Eagle,Khabib Nurmagomedov,2020-04-02,2020,320,-400,11,0,0,15,2,1,24,26,187,174,169,165,Southpaw,Orthodox,Lightweight,False,Submission,3,2:38,51.56,40.39,4.64,1.67,73.53,32.27,11,6,UFC 199,Los Angeles
ufc_fight_02793,Julianna Pena,The Venezuelan Vixen,Cain Velasquez,,Cain Velasquez,2014-07-31,2014,250,-300,20,6,0,8,5,1,29,37,193,184,200,195,Orthodox,Orthodox,Women's Bantamweight,True,Decision - Unanimous,5,5:00,58.64,37.59,1.54,0.97,48.77,50.0,11,9,UFC 168,London
ufc_fight_02794,Conor McGregor,The Notorious,Daniel Cormier,DC,Daniel Cormier,2017-12-12,2017,-105,105,10,3,0,17,3,1,34,25,188,171,178,179,Orthodox,Orthodox,Lightweight,False,KO/TKO,3,1:00,34.82,64.0,4.39,3.28,78.23,17.25,3,11,UFC Fight Night 126,Las Vegas
ufc_fight_02795,Vicente Luque,The Silent Assassin,Colby Covington,Chaos,Vicente Luque,2022-03-12,2022,130,-150,9,1,0,19,0,1,25,35,167,170,176,211,Orthodox,Orthodox,Welterweight,False,Submission,1,0:59,44.77,40.43,1.88,3.04,21.73,22.1,7,0,UFC 266,Australia
ufc_fight_02796,Tony Ferguson,El Cucuy,Justin Gaethje,The Highlight,Tony Ferguson,2017-03-12,2017,320,-400,12,2,0,24,7,0,39,37,170,193,185,187,Switch,Orthodox,Lightweight,False,Submission,1,0:00,52.81,67.65,1.55,4.04,12.6,43.45,5,7,UFC 268,New York
ufc_fight_02797,Alexander Volkanovski,The Great,Ilia Topuria,El Matador,Alexander Volkanovski,2019-07-26,2019,-110,-110,20,0,1,15,2,1,28,28,197,180,196,176,Southpaw,Orthodox,Featherweight,False,Decision - Split,3,5:00,35.76,40.19,3.89,0.12,39.89,59.01,1,7,UFC 183,Australia
ufc_fight_02798,Alexandre Pantoja,The Cannibal,Demetrious Johnson,Mighty Mouse,Alexandre Pantoja,2017-10-29,2017,105,-105,24,4,0,28,5,0,24,37,167,179,212,186,Orthodox,Switch,Flyweight,False,Decision - Unanimous,3,5:00,31.85,56.18,4.36,0.24,19.03,20.7,1,5,UFC 268,Las Vegas
ufc_fight_02799,Weili Zhang,Magnum,Rose Namajunas,Thug,Weili Zhang,2023-09-18,2023,-250,200,9,0,0,15,7,0,32,31,188,177,207,169,Southpaw,Orthodox,Women's Strawweight,False,KO/TKO,4,2:45,43.58,54.18,0.27,2.36,40.5,64.18,1,0,UFC 262,Los Angeles
ufc_fight_02800,Robert Whittaker,The Reaper,Tony Ferguson,El Cucuy,Robert Whittaker,2018-12-22,2018,-105,105,20,7,0,14,7,0,37,24,185,183,201,186,Southpaw,Orthodox,Middleweight,False,Decision - Majority,3,5:00,30.96,58.7,0.08,1.41,61.95,20.83,11,0,UFC 180,Australia
ufc_fight_02801,Yair Rodriguez,El Pantera,Cory Sandhagen,The Sandman,Cory Sandhagen,2023-04-14,2023,250,-300,18,3,0,23,8,0,27,39,195,180,172,167,Southpaw,Orthodox,Featherweight,False,KO/TKO,4,2:51,58.84,67.78,1.73,0.15,38.87,62.87,1,9,UFC 303,Australia
ufc_fight_02802,Stephen Thompson,Wonderboy,Georges St-Pierre,GSP,Stephen Thompson,2015-11-19,2015,-180,150,9,5,0,11,7,0,34,38,178,168,177,173,Orthodox,Switch,Welterweight,False,Decision - Unanimous,3,5:00,58.67,35.66,1.18,1.49,14.77,60.28,5,11,UFC 205,Las Vegas
ufc_fight_02803,Frankie Edgar,The Answer,Movsar Evloev,,Movsar Evloev,2019-08-12,2019,-110,-110,11,0,0,14,5,0,30,25,186,167,203,181,Orthodox,Orthodox,Featherweight,False,KO/TKO,2,3:09,39.58,54.31,1.4,4.93,54.13,39.06,4,4,UFC 194,London
ufc_fight_02804,Kamaru Usman,The Nigerian Nightmare,Tom Aspinall,,Tom Aspinall,2022-07-08,2022,320,-400,19,8,1,20,3,0,35,33,178,172,178,167,Orthodox,Southpaw,Welterweight,False,KO/TKO,3,1:31,36.9,30.03,0.55,1.51,48.71,37.8,5,3,UFC 213,London
ufc_fight_02805,Paulo Costa,The Eraser,Max Holloway,Blessed,Paulo Costa,2014-06-23,2014,130,-150,25,3,1,13,5,1,23,27,179,199,171,185,Orthodox,Orthodox,Middleweight,False,Decision - Split,3,5:00,49.38,40.73,0.29,3.36,50.71,51.49,0,9,UFC 232,Australia
ufc_fight_02806,Michael Chandler,Iron,Paul Felder,The Irish Dragon,Michael Chandler,2020-08-25,2020,130,-150,24,2,0,11,0,0,29,35,193,165,181,192,Orthodox,Southpaw,Lightweight,False,Decision - Unanimous,3,5:00,44.06,51.11,2.31,4.1,59.05,19.31,0,11,UFC Fight Night 128,Las Vegas
ufc_fight_02807,Belal Muhammad,Remember the Name,Nick Diaz,,Nick Diaz,2017-02-26,2017,-250,200,12,1,0,19,7,0,33,23,166,170,187,203,Orthodox,Orthodox,Welterweight,True,KO/TKO,1,2:24,65.14,44.95,1.89,4.82,34.68,31.5,1,8,UFC 245,Abu Dhabi
ufc_fight_02808,Alexandre Pantoja,The Cannibal,Deiveson Figueiredo,Deus da Guerra,Alexandre Pantoja,2024-09-30,2024,105,-105,8,3,0,18,8,0,24,36,184,185,194,181,Switch,Orthodox,Flyweight,False,KO/TKO,2,1:38,30.91,32.48,4.49,4.6,68.75,33.1,2,2,UFC 256,Las Vegas
ufc_fight_02809,Jose Aldo,Junior,Rose Namajunas,Thug,Jose Aldo,2018-03-24,2018,-115,105,26,3,0,14,3,0,32,36,176,169,168,183,Switch,Orthodox,Featherweight,False,KO/TKO,2,0:52,48.62,69.28,3.27,4.97,76.57,62.61,10,0,UFC 199,Las Vegas
ufc_fight_02810,Carla Esparza,Cookie Monster,Weili Zhang,Magnum,Carla Esparza,2018-03-08,2018,-150,130,15,3,0,23,7,1,24,37,171,189,170,174,Orthodox,Orthodox,Women's Strawweight,False,Submission,2,3:16,32.03,42.01,3.06,2.48,31.57,37.15,7,0,UFC 215,Las Vegas
ufc_fight_02811,Brandon Royval,Raw Dawg,Ilia Topuria,El Matador,Brandon Royval,2022-05-13,2022,-250,200,18,4,0,28,3,1,36,36,175,194,201,179,Orthodox,Orthodox,Flyweight,False,KO/TKO,4,0:55,63.52,60.68,0.53,0.61,33.93,21.63,5,9,UFC Fight Night 182,New York
ufc_fight_02812,Carla Esparza,Cookie Monster,Jessica Andrade,Bate Estaca,Carla Esparza,2019-07-31,2019,170,-200,14,6,0,14,6,0,36,30,194,188,190,199,Southpaw,Orthodox,Women's Strawweight,False,Decision - Unanimous,3,5:00,69.35,32.42,2.04,2.9,60.3,64.03,11,6,UFC Fight Night 197,New York
ufc_fight_02813,Yair Rodriguez,El Pantera,Merab Dvalishvili,The Machine,Yair Rodriguez,2022-10-25,2022,170,-200,9,1,0,9,0,0,39,25,177,177,172,208,Orthodox,Switch,Featherweight,False,Submission,3,2:20,56.89,51.61,2.7,4.15,65.98,58.95,7,3,UFC 161,New York
ufc_fight_02814,Alex Pereira,Poatan,Jon Jones,Bones,Alex Pereira,2016-02-28,2016,105,-115,28,7,0,12,0,0,39,24,190,194,174,207,Switch,Orthodox,Light Heavyweight,False,Submission,2,4:17,62.92,54.29,4.26,1.68,66.82,14.45,10,1,UFC Fight Night 212,Abu Dhabi
ufc_fight_02815,Alex Pereira,Poatan,Yair Rodriguez,El Pantera,Alex Pereira,2017-11-26,2017,105,-105,20,1,1,9,2,0,32,27,176,173,184,193,Switch,Orthodox,Light Heavyweight,False,Submission,1,2:26,60.2,40.14,4.14,2.5,60.22,31.69,7,4,UFC 194,New York
ufc_fight_02816,Justin Gaethje,The Highlight,Tony Ferguson,El Cucuy,Justin Gaethje,2024-03-21,2024,-400,320,9,2,0,18,0,1,30,38,171,196,172,190,Orthodox,Southpaw,Lightweight,False,Submission,1,3:40,62.87,40.74,0.16,0.29,70.85,56.64,11,2,UFC Fight Night 185,Brazil
ufc_fight_02817,Aljamain Sterling,Funk Master,Song Yadong,,Song Yadong,2016-10-25,2016,320,-400,13,3,0,26,3,0,35,30,195,188,210,183,Switch,Orthodox,Bantamweight,False,Decision - Split,3,5:00,69.12,45.59,1.33,4.08,50.76,39.33,2,8,UFC Fight Night 185,Los Angeles
ufc_fight_02818,Valentina Shevchenko,Bullet,Beneil Dariush,,Beneil Dariush,2018-08-24,2018,-250,200,18,8,0,16,6,0,32,38,170,198,198,173,Southpaw,Orthodox,Women's Flyweight,False,Decision - Majority,3,5:00,67.08,46.57,3.78,4.85,60.93,41.93,9,10,UFC Fight Night 155,Australia
ufc_fight_02819,Cory Sandhagen,The Sandman,Jorge Masvidal,Gamebred,Cory Sandhagen,2021-06-14,2021,250,-300,28,3,0,27,4,0,24,35,183,177,197,171,Southpaw,Switch,Bantamweight,False,KO/TKO,2,0:20,68.06,32.34,2.7,4.3,43.47,12.49,3,4,UFC 295,Abu Dhabi
ufc_fight_02820,Aljamain Sterling,Funk Master,Dominick Cruz,The Dominator,Aljamain Sterling,2023-01-07,2023,170,-200,16,6,0,17,5,0,37,34,174,186,203,202,Southpaw,Orthodox,Bantamweight,False,KO/TKO,3,1:39,45.12,41.94,0.74,1.58,65.11,50.29,2,0,UFC Fight Night 226,Abu Dhabi
ufc_fight_02821,Kelvin Gastelum,,Petr Yan,No Mercy,Petr Yan,2021-03-04,2021,-200,170,8,7,0,17,8,0,34,38,165,172,169,197,Switch,Orthodox,Middleweight,False,Decision - Split,3,5:00,63.98,30.42,1.53,1.37,15.52,73.27,6,0,UFC Fight Night 223,Canada
ufc_fight_02822,Colby Covington,Chaos,Tom Aspinall,,Colby Covington,2024-09-21,2024,200,-250,20,0,0,10,0,0,34,26,170,197,171,199,Switch,Orthodox,Welterweight,False,Decision - Split,3,5:00,31.37,52.45,2.08,4.93,26.38,36.71,8,7,UFC 250,Las Vegas
ufc_fight_02823,Aljamain Sterling,Funk Master,Beneil Dariush,,Beneil Dariush,2016-07-01,2016,-150,130,22,5,0,8,0,0,24,35,176,167,177,193,Orthodox,Orthodox,Bantamweight,False,KO/TKO,5,3:10,56.72,59.05,0.38,0.9,72.02,13.29,2,10,UFC 244,Abu Dhabi
