home_score,away_score,point_differential,total_points,close_game,week,season_progress,playoff,division_game,overtime,spread_line,underdog_game,favorite_won,home_wins,away_wins,record_differential,combined_wins,rivalry_games,rivalry_intensity,has_qb_data,indoor_game,has_weather
31,35,-4,66,1,11,0.6470588235294118,0,1,0,-7.5,1,0,6,8,-2,14,12,0.24,0,1,0
20,13,7,33,1,11,0.6470588235294118,0,0,0,-4.0,0,1,3,6,-3,9,2,0.04,0,0,1
27,20,7,47,1,11,0.6470588235294118,0,0,0,-2.5,0,1,2,4,-2,6,6,0.12,0,1,0
34,28,6,62,1,11,0.6470588235294118,0,0,0,10.0,1,0,2,0,2,2,2,0.04,0,1,0
22,17,5,39,1,11,0.6470588235294118,0,0,0,2.5,0,0,6,3,3,9,1,0.02,0,0,1
3,27,-24,30,0,11,0.6470588235294118,0,0,0,-11.0,1,0,1,9,-8,10,4,0.08,0,0,1
24,30,-6,54,1,11,0.6470588235294118,0,0,1,6.0,0,1,6,6,0,12,4,0.08,0,0,1
24,27,-3,51,1,11,0.6470588235294118,0,0,0,4.0,0,1,7,6,1,13,4,0.08,0,0,1
25,41,-16,66,0,12,0.7058823529411765,0,0,0,-3.0,0,0,4,3,1,7,1,0.02,0,1,0
16,41,-25,57,0,12,0.7058823529411765,0,1,0,2.5,0,1,3,3,0,6,12,0.24,0,1,0
20,17,3,37,1,12,0.7058823529411765,0,0,0,-1.0,0,1,4,6,-2,10,1,0.02,0,0,1
28,27,1,55,1,12,0.7058823529411765,0,0,0,3.0,0,0,4,4,0,8,3,0.06,0,1,0
41,25,16,66,0,12,0.7058823529411765,0,1,0,7.5,1,0,7,5,2,12,12,0.24,0,0,1
25,27,-2,52,1,12,0.7058823529411765,0,0,0,-7.5,1,0,1,7,-6,8,2,0.04,0,0,1
24,27,-3,51,1,12,0.7058823529411765,0,0,0,-3.5,0,0,7,9,-2,16,1,0.02,0,0,1
27,17,10,44,0,12,0.7058823529411765,0,0,0,4.5,0,0,7,3,4,10,3,0.06,0,0,1
43,6,37,49,0,12,0.7058823529411765,0,0,0,-3.5,0,1,3,6,-3,9,1,0.02,0,1,0
3,20,-17,23,0,12,0.7058823529411765,0,1,0,-7.5,1,0,0,6,-6,6,12,0.24,0,0,1
3,31,-28,34,0,12,0.7058823529411765,0,0,0,-17.0,1,0,4,8,-4,12,1,0.02,0,0,1
17,19,-2,36,1,12,0.7058823529411765,0,0,0,-6.5,0,0,3,3,0,6,1,0.02,0,0,1
20,23,-3,43,1,12,0.7058823529411765,0,1,0,5.0,0,1,7,4,3,11,12,0.24,0,1,0
26,45,-19,71,0,12,0.7058823529411765,0,1,0,3.0,0,1,7,7,0,14,12,0.24,0,1,0
17,23,-6,40,1,12,0.7058823529411765,0,0,0,-6.5,0,0,3,7,-4,10,5,0.1,0,0,1
19,14,5,33,1,12,0.7058823529411765,0,1,0,10.5,1,0,10,6,4,16,13,0.26,0,0,1
19,7,12,26,0,13,0.7647058823529411,0,0,0,10.5,1,0,7,3,4,10,3,0.06,0,0,1
35,41,-6,76,1,13,0.7647058823529411,0,0,0,4.0,0,1,8,8,0,16,5,0.1,0,0,1
22,16,6,38,1,13,0.7647058823529411,0,1,0,13.0,1,0,10,4,6,14,12,0.24,0,0,1
30,34,-4,64,1,13,0.7647058823529411,0,1,0,3.0,0,1,5,4,1,9,12,0.24,0,0,1
20,26,-6,46,1,13,0.7647058823529411,0,1,0,-3.5,0,0,4,7,-3,11,13,0.26,0,1,0
27,24,3,51,1,13,0.7647058823529411,0,0,1,10.5,1,0,5,1,4,6,1,0.02,0,1,0
28,38,-10,66,0,13,0.7647058823529411,0,1,0,-2.5,0,0,6,7,-1,13,12,0.24,0,1,0
28,31,-3,59,1,13,0.7647058823529411,0,0,0,-7.5,1,0,0,6,-6,6,4,0.08,0,0,1
0,45,-45,45,0,13,0.7647058823529411,0,0,0,2.5,0,1,3,5,-2,8,3,0.06,0,1,0
16,21,-5,37,1,13,0.7647058823529411,0,1,0,-2.5,0,0,4,9,-5,13,12,0.24,0,1,0
12,17,-5,29,1,13,0.7647058823529411,0,0,0,11.0,1,1,8,4,4,12,2,0.04,0,0,1
30,16,14,46,0,13,0.7647058823529411,0,0,0,8.0,1,0,8,3,5,11,3,0.06,0,0,1
24,34,-10,58,0,13,0.7647058823529411,0,0,0,1.5,0,1,5,8,-3,13,1,0.02,0,1,0
17,23,-6,40,1,13,0.7647058823529411,0,0,0,5.5,0,1,11,4,7,15,1,0.02,0,0,1
34,17,17,51,0,13,0.7647058823529411,0,0,0,8.5,1,0,6,3,3,9,1,0.02,0,0,1
24,3,21,27,0,14,0.8235294117647058,0,0,0,5.0,0,0,8,6,2,14,2,0.04,0,1,0
7,26,-19,33,0,14,0.8235294117647058,0,0,0,-3.0,0,0,5,6,-1,11,3,0.06,0,0,1
20,17,3,37,1,14,0.8235294117647058,0,0,0,1.0,0,0,3,4,-1,7,1,0.02,0,1,0
7,30,-23,37,0,14,0.8235294117647058,0,0,0,-3.0,0,0,3,3,0,6,1,0.02,0,0,1
27,32,-5,59,1,14,0.8235294117647058,0,0,0,4.0,0,1,4,4,0,8,2,0.04,0,0,1
24,31,-7,55,1,14,0.8235294117647058,0,1,0,-9.5,1,0,5,9,-4,14,12,0.24,0,1,0
36,7,29,43,0,14,0.8235294117647058,0,0,0,-1.0,0,1,5,4,1,9,1,0.02,0,0,1
27,44,-17,71,0,14,0.8235294117647058,0,0,0,-2.5,0,0,7,8,-1,15,3,0.06,0,1,0
27,33,-6,60,1,14,0.8235294117647058,0,0,0,-7.5,1,0,8,11,-3,19,2,0.04,0,0,1
26,14,12,40,0,14,0.8235294117647058,0,0,0,7.0,1,0,7,6,1,13,2,0.04,0,0,1
24,21,3,45,1,14,0.8235294117647058,0,0,0,-7.5,1,1,3,10,-7,13,3,0.06,0,0,1
40,3,37,43,0,14,0.8235294117647058,0,0,0,16.5,1,0,8,0,8,8,1,0.02,0,0,1
26,15,11,41,0,14,0.8235294117647058,0,0,0,2.0,0,0,9,11,-2,20,2,0.04,0,0,1
10,31,-21,41,0,14,0.8235294117647058,0,1,0,-7.5,1,0,1,8,-7,9,12,0.24,0,0,1
15,23,-8,38,0,14,0.8235294117647058,0,0,0,3.0,0,1,5,5,0,10,3,0.06,0,1,0
42,47,-5,89,1,14,0.8235294117647058,0,1,0,-3.0,0,0,9,7,2,16,12,0.24,0,0,1
27,30,-3,57,1,15,0.8823529411764706,0,1,1,3.5,0,1,7,4,3,11,12,0.24,0,1,0
19,48,-29,67,0,15,0.8823529411764706,0,0,0,-5.5,0,0,5,10,-5,15,3,0.06,0,0,1
24,16,8,40,0,15,0.8823529411764706,0,0,0,9.5,1,0,10,4,6,14,4,0.08,0,0,1
27,33,-6,60,1,15,0.8823529411764706,0,1,0,2.5,0,1,6,6,0,12,12,0.24,0,1,0
6,20,-14,26,0,15,0.8823529411764706,0,0,0,-6.0,0,0,5,9,-4,14,1,0.02,0,0,1
46,25,21,71,0,15,0.8823529411764706,0,0,0,9.5,1,0,9,5,4,14,1,0.02,0,0,1
27,20,7,47,1,15,0.8823529411764706,0,1,0,7.5,1,0,9,4,5,13,13,0.26,0,1,0
40,14,26,54,0,15,0.8823529411764706,0,0,0,13.0,1,0,8,1,7,9,4,0.08,0,0,1
29,32,-3,61,1,15,0.8823529411764706,0,0,0,-2.5,0,0,10,12,-2,22,1,0.02,0,1,0
22,12,10,34,0,15,0.8823529411764706,0,1,0,-1.5,0,1,8,6,2,14,12,0.24,0,0,1
20,23,-3,43,1,15,0.8823529411764706,0,0,0,17.5,1,1,9,0,9,9,1,0.02,0,1,0
33,26,7,59,1,15,0.8823529411764706,0,0,0,6.5,0,0,7,4,3,11,3,0.06,0,1,0
15,20,-5,35,1,15,0.8823529411764706,0,0,0,-6.0,0,0,6,9,-3,15,2,0.04,0,0,1
41,33,8,74,0,15,0.8823529411764706,0,0,0,-4.0,0,1,4,5,-1,9,3,0.06,0,1,0
27,31,-4,58,1,15,0.8823529411764706,0,1,0,-6.0,0,0,4,8,-4,12,12,0.24,0,1,0
27,17,10,44,0,15,0.8823529411764706,0,1,0,-14.5,1,1,3,11,-8,14,13,0.26,0,0,1
52,33,19,85,0,16,0.9411764705882353,0,0,0,6.5,0,0,10,6,4,16,5,0.1,0,1,0
25,26,-1,51,1,16,0.9411764705882353,0,0,0,-2.0,0,0,7,9,-2,16,3,0.06,0,1,0
12,20,-8,32,0,16,0.9411764705882353,0,1,0,6.0,0,1,8,5,3,13,12,0.24,0,1,0
7,47,-40,54,0,16,0.9411764705882353,0,0,0,-12.0,1,0,5,9,-4,14,3,0.06,0,1,0
17,14,3,31,1,16,0.9411764705882353,0,0,0,11.0,1,0,13,4,9,17,1,0.02,0,0,1
13,20,-7,33,1,16,0.9411764705882353,0,0,0,-1.0,0,0,6,4,2,10,4,0.08,0,0,1
17,41,-24,58,0,16,0.9411764705882353,0,0,0,-9.5,1,0,1,7,-6,8,1,0.02,0,0,1
31,37,-6,68,1,16,0.9411764705882353,0,0,0,7.5,1,1,4,4,0,8,4,0.08,0,1,0
23,16,7,39,1,16,0.9411764705882353,0,0,0,-6.5,0,1,1,10,-9,11,5,0.1,0,0,1
19,16,3,35,1,16,0.9411764705882353,0,1,0,2.5,0,0,5,5,0,10,12,0.24,0,1,0
28,24,4,52,1,16,0.9411764705882353,0,0,0,-1.0,0,1,11,10,1,21,5,0.1,0,0,1
20,9,11,29,0,16,0.9411764705882353,0,1,0,1.5,0,0,10,9,1,19,12,0.24,0,0,1
27,13,14,40,0,16,0.9411764705882353,0,0,0,10.0,1,0,9,5,4,14,1,0.02,0,0,1
37,17,20,54,0,16,0.9411764705882353,0,1,0,-3.0,0,1,5,4,1,9,12,0.24,0,1,0
40,14,26,54,0,16,0.9411764705882353,0,0,0,3.0,0,0,11,10,1,21,1,0.02,0,0,1
9,38,-29,47,0,16,0.9411764705882353,0,1,0,-7.0,1,0,6,11,-5,17,12,0.24,0,0,1
18,7,11,25,0,17,1.0,0,1,0,1.0,0,0,9,8,1,17,12,0.24,0,1,0
44,27,17,71,0,17,1.0,0,1,0,7.5,1,0,10,4,6,14,12,0.24,0,0,1
3,38,-35,41,0,17,1.0,0,1,0,-13.5,1,0,5,10,-5,15,12,0.24,0,0,1
23,19,4,42,1,17,1.0,0,1,0,-1.5,0,1,5,6,-1,11,12,0.24,0,0,1
16,35,-19,51,0,17,1.0,0,1,0,-4.5,0,0,8,12,-4,20,12,0.24,0,0,1
28,14,14,42,0,17,1.0,0,1,0,15.5,1,0,10,1,9,11,12,0.24,0,1,0
21,38,-17,59,0,17,1.0,0,1,0,-7.0,1,0,14,6,8,20,12,0.24,0,0,1
31,32,-1,63,1,17,1.0,0,1,0,-2.5,0,0,5,7,-2,12,12,0.24,0,0,1
56,26,30,82,0,17,1.0,0,1,0,-3.5,0,1,12,10,2,22,12,0.24,0,0,1
35,37,-2,72,1,17,1.0,0,1,0,-3.0,0,0,5,6,-1,11,12,0.24,0,1,0
7,33,-26,40,0,17,1.0,0,1,0,-6.0,0,0,5,11,-6,16,13,0.26,0,0,1
28,14,14,42,0,17,1.0,0,1,0,3.0,0,0,6,2,4,8,12,0.24,0,0,1
24,22,2,46,1,17,1.0,0,1,0,10.5,1,0,10,12,-2,22,12,0.24,0,0,1
23,26,-3,49,1,17,1.0,0,1,0,-7.0,1,0,6,11,-5,17,12,0.24,0,1,0
38,41,-3,79,1,17,1.0,0,1,0,-7.0,1,0,4,10,-6,14,12,0.24,0,1,0
14,20,-6,34,1,17,1.0,0,1,0,-6.5,0,0,4,6,-2,10,12,0.24,0,0,1
27,24,3,51,1,18,1.0588235294117647,1,0,0,7.0,1,0,13,11,2,24,3,0.06,0,0,1
20,30,-10,50,0,18,1.0588235294117647,1,1,0,3.0,0,1,12,10,2,22,12,0.24,0,0,1
23,31,-8,54,0,18,1.0588235294117647,1,0,0,-10.0,1,0,7,11,-4,18,3,0.06,0,0,1
13,20,-7,33,1,18,1.0588235294117647,1,0,0,-3.5,0,0,11,11,0,22,4,0.08,0,0,1
21,9,12,30,0,18,1.0588235294117647,1,0,0,11.0,1,0,12,8,4,20,3,0.06,0,1,0
37,48,-11,85,0,18,1.0588235294117647,1,1,0,5.0,0,1,12,11,1,23,12,0.24,0,0,1
17,3,14,20,0,19,1.1176470588235294,1,0,0,2.5,0,0,14,12,2,26,3,0.06,0,0,1
32,18,14,50,0,19,1.1176470588235294,1,0,0,7.0,1,0,13,11,2,24,2,0.04,0,0,1
22,17,5,39,1,19,1.1176470588235294,1,0,0,7.5,1,0,14,12,2,26,2,0.04,0,0,1
20,30,-10,50,0,19,1.1176470588235294,1,1,0,2.5,0,1,13,12,1,25,12,0.24,0,1,0
38,24,14,62,0,20,1.1764705882352942,1,0,0,3.0,0,0,15,15,0,30,3,0.06,0,0,1
26,31,-5,57,1,20,1.1764705882352942,1,0,0,3.0,0,1,14,13,1,27,2,0.04,0,0,1
31,9,22,40,0,21,1.2352941176470589,1,0,0,-3.0,0,1,14,16,-2,30,1,0.02,0,0,1
31,29,2,60,1,1,0.05555555555555555,0,0,0,10.0,1,0,0,0,0,0,3,0.06,0,0,1
13,38,-25,51,0,1,0.05555555555555555,0,0,0,2.5,0,1,0,0,0,0,1,0.02,0,0,1
34,14,20,48,0,1,0.05555555555555555,0,0,0,9.5,1,0,0,0,0,0,4,0.08,0,1,0
33,29,4,62,1,1,0.05555555555555555,0,0,0,5.5,0,0,0,0,0,0,3,0.06,0,0,1
13,27,-14,40,0,1,0.05555555555555555,0,0,0,-3.0,0,0,0,0,0,0,1,0.02,0,0,1
38,3,35,41,0,1,0.05555555555555555,0,0,0,-4.0,0,1,0,0,0,0,3,0.06,0,0,1
37,21,16,58,0,1,0.05555555555555555,0,1,0,-3.5,0,1,0,0,0,0,14,0.28,0,1,0
16,20,-4,36,1,1,0.05555555555555555,0,0,0,2.5,0,1,0,0,0,0,1,0.02,0,0,1
16,17,-1,33,1,1,0.05555555555555555,0,1,0,3.5,0,1,0,0,0,0,14,0.28,0,0,1
27,24,3,51,1,1,0.05555555555555555,0,0,1,-3.0,0,1,0,0,0,0,1,0.02,0,0,1
19,14,5,33,1,1,0.05555555555555555,0,0,0,3.5,0,0,0,0,0,0,1,0.02,0,0,1
6,32,-26,38,0,1,0.05555555555555555,0,0,0,3.5,0,1,0,0,0,0,5,0.1,0,0,0
16,23,-7,39,1,1,0.05555555555555555,0,0,0,6.5,0,1,0,0,0,0,3,0.06,0,0,1
16,28,-12,44,0,1,0.05555555555555555,0,0,0,-3.0,0,0,0,0,0,0,1,0.02,0,1,0
33,41,-8,74,0,1,0.05555555555555555,0,0,0,-9.5,1,0,0,0,0,0,2,0.04,0,1,0
33,27,6,60,1,1,0.05555555555555555,0,0,1,-3.0,0,1,0,0,0,0,4,0.08,0,1,0
30,29,1,59,1,2,0.1111111111111111,0,1,0,4.0,0,0,0,0,0,0,14,0.28,0,0,1
48,25,23,73,0,2,0.1111111111111111,0,1,0,13.5,1,0,1,0,1,1,14,0.28,0,0,1
0,35,-35,35,0,2,0.1111111111111111,0,1,0,-3.5,0,0,1,0,1,1,14,0.28,0,0,1
20,17,3,37,1,2,0.1111111111111111,0,0,0,2.0,0,0,0,1,-1,1,1,0.02,0,0,1
17,20,-3,37,1,2,0.1111111111111111,0,0,0,3.0,0,1,1,0,1,1,1,0.02,0,1,0
13,23,-10,36,0,2,0.1111111111111111,0,0,0,-6.0,0,0,0,1,-1,1,2,0.04,0,0,1
31,21,10,52,0,2,0.1111111111111111,0,0,0,13.5,1,0,0,1,-1,1,4,0.08,0,0,1
36,35,1,71,1,2,0.1111111111111111,0,0,0,-3.5,0,1,0,1,-1,1,4,0.08,0,0,1
24,27,-3,51,1,2,0.1111111111111111,0,0,0,-4.0,0,0,0,1,-1,1,1,0.02,0,1,0
17,26,-9,43,0,2,0.1111111111111111,0,0,0,5.5,0,1,1,1,0,2,2,0.04,0,0,1
34,33,1,67,1,2,0.1111111111111111,0,0,0,4.0,0,0,1,0,1,1,3,0.06,0,1,0
6,25,-19,31,0,2,0.1111111111111111,0,1,0,-5.5,0,0,0,0,0,0,14,0.28,0,0,1
26,7,19,33,0,2,0.1111111111111111,0,1,0,-3.0,0,1,1,1,0,2,15,0.3,0,0,1
11,17,-6,28,1,2,0.1111111111111111,0,0,0,-3.0,0,0,1,1,0,2,3,0.06,0,0,1
30,33,-3,63,1,2,0.1111111111111111,0,0,1,6.5,0,1,1,0,1,1,1,0.02,0,0,1
35,17,18,52,0,2,0.1111111111111111,0,1,0,11.5,1,0,0,0,0,0,14,0.28,0,0,1
9,24,-15,33,0,3,0.16666666666666666,0,0,0,-8.0,1,0,1,2,-1,3,2,0.04,0,1,0
19,31,-12,50,0,3,0.16666666666666666,0,0,0,-8.0,1,0,0,2,-2,2,1,0.02,0,0,1
14,17,-3,31,1,3,0.16666666666666666,0,0,0,3.0,0,1,0,0,0,0,3,0.06,0,0,1
17,19,-2,36,1,3,0.16666666666666666,0,0,0,-7.5,1,0,0,1,-1,1,1,0.02,0,1,0
26,6,20,32,0,3,0.16666666666666666,0,0,0,7.5,1,0,1,1,0,2,1,0.02,0,0,1
10,24,-14,34,0,3,0.16666666666666666,0,1,0,2.5,0,1,1,1,0,2,15,0.3,0,0,1
28,30,-2,58,1,3,0.16666666666666666,0,0,0,3.5,0,1,2,1,1,3,5,0.1,0,0,1
25,16,9,41,0,3,0.16666666666666666,0,1,0,4.5,0,0,1,0,1,1,14,0.28,0,0,1
24,30,-6,54,1,3,0.16666666666666666,0,1,0,6.5,0,1,1,1,0,2,14,0.28,0,0,1
31,28,3,59,1,3,0.16666666666666666,0,0,1,4.0,0,0,2,1,1,3,4,0.08,0,1,0
13,28,-15,41,0,3,0.16666666666666666,0,0,0,3.0,0,1,1,1,0,2,1,0.02,0,0,1
26,0,26,26,0,3,0.16666666666666666,0,0,0,10.5,1,0,2,0,2,2,4,0.08,0,0,1
30,17,13,47,0,3,0.16666666666666666,0,0,0,-2.0,0,1,0,1,-1,1,5,0.1,0,1,0
34,24,10,58,0,3,0.16666666666666666,0,0,0,-1.0,0,1,2,2,0,4,5,0.1,0,1,0
43,21,22,64,0,3,0.16666666666666666,0,0,0,7.5,1,0,1,1,0,2,2,0.04,0,0,1
41,21,20,62,0,3,0.16666666666666666,0,1,0,3.5,0,0,1,1,0,2,14,0.28,0,0,0
24,21,3,45,1,4,0.2222222222222222,0,0,0,7.5,1,0,2,0,2,2,4,0.08,0,0,1
20,37,-17,57,0,4,0.2222222222222222,0,1,0,3.5,0,1,3,3,0,6,14,0.28,0,1,0
7,23,-16,30,0,4,0.2222222222222222,0,0,0,1.0,0,1,3,2,1,5,2,0.04,0,0,1
36,28,8,64,0,4,0.2222222222222222,0,0,0,4.5,0,0,2,3,-1,5,2,0.04,0,1,0
7,14,-7,21,1,4,0.2222222222222222,0,0,0,-1.0,0,0,1,2,-1,3,1,0.02,0,1,0
24,14,10,38,0,4,0.2222222222222222,0,1,0,3.0,0,0,1,0,1,1,14,0.28,0,0,1
40,0,40,40,0,4,0.2222222222222222,0,0,0,19.0,1,0,2,1,1,3,4,0.08,0,0,1
17,27,-10,44,0,4,0.2222222222222222,0,0,0,2.5,0,1,1,0,1,1,3,0.06,0,0,1
30,42,-12,72,0,4,0.2222222222222222,0,0,0,-7.5,1,0,1,1,0,2,1,0.02,0,0,1
21,27,-6,48,1,4,0.2222222222222222,0,0,1,7.5,1,1,2,0,2,2,3,0.06,0,1,0
27,17,10,44,0,4,0.2222222222222222,0,0,0,6.5,0,0,2,1,1,3,1,0.02,0,0,1
21,28,-7,49,1,4,0.2222222222222222,0,1,0,2.5,0,1,2,1,1,3,14,0.28,0,0,1
17,19,-2,36,1,4,0.2222222222222222,0,0,0,-6.0,0,0,1,2,-1,3,1,0.02,0,0,1
27,24,3,51,1,4,0.2222222222222222,0,0,1,-5.5,0,1,0,2,-2,2,3,0.06,0,0,1
30,34,-4,64,1,4,0.2222222222222222,0,0,0,-1.0,0,0,1,1,0,2,2,0.04,0,0,0
28,14,14,42,0,4,0.2222222222222222,0,1,0,3.0,0,0,2,3,-1,5,14,0.28,0,1,0
17,26,-9,43,0,5,0.2777777777777778,0,1,0,-2.5,0,0,2,3,-1,5,15,0.3,0,0,1
20,38,-18,58,0,5,0.2777777777777778,0,0,0,2.5,0,1,2,3,-1,5,5,0.1,0,0,1
9,20,-11,29,0,5,0.2777777777777778,0,0,0,5.5,0,1,3,2,1,5,2,0.04,0,1,0
47,42,5,89,1,5,0.2777777777777778,0,0,0,2.5,0,0,3,3,0,6,4,0.08,0,1,0
27,19,8,46,0,5,0.2777777777777778,0,0,0,-2.0,0,1,1,3,-2,4,4,0.08,0,0,1
19,17,2,36,1,5,0.2777777777777778,0,1,0,10.0,1,0,1,0,1,1,14,0.28,0,1,0
22,25,-3,47,1,5,0.2777777777777778,0,0,1,-2.0,0,0,3,3,0,6,1,0.02,0,0,1
45,17,28,62,0,5,0.2777777777777778,0,0,0,11.0,1,0,3,1,2,4,1,0.02,0,0,1
22,25,-3,47,1,5,0.2777777777777778,0,0,0,-8.0,1,0,1,1,0,2,7,0.14,0,1,0
22,33,-11,55,0,5,0.2777777777777778,0,0,0,-2.5,0,0,2,2,0,4,3,0.06,0,0,1
44,20,24,64,0,5,0.2777777777777778,0,1,0,7.5,1,0,3,1,2,4,14,0.28,0,1,0
27,20,7,47,1,5,0.2777777777777778,0,0,0,3.0,0,0,1,1,0,2,1,0.02,0,0,1
18,21,-3,39,1,5,0.2777777777777778,0,0,0,2.5,0,1,3,1,2,4,4,0.08,0,0,1
17,10,7,27,1,5,0.2777777777777778,0,1,0,6.0,0,0,4,2,2,6,14,0.28,0,1,0
19,37,-18,56,0,5,0.2777777777777778,0,1,0,-4.0,0,0,0,2,-2,2,14,0.28,0,0,1
31,25,6,56,1,5,0.2777777777777778,0,0,1,7.5,1,0,3,1,2,4,3,0.06,0,0,1
22,28,-6,50,1,6,0.3333333333333333,0,0,0,-7.0,1,0,2,4,-2,6,2,0.04,0,0,1
14,37,-23,51,0,6,0.3333333333333333,0,0,0,3.0,0,1,3,5,-2,8,2,0.04,0,0,1
11,34,-23,45,0,6,0.3333333333333333,0,0,0,-3.5,0,0,0,3,-3,3,1,0.02,0,1,0
29,35,-6,64,1,6,0.3333333333333333,0,0,1,-3.5,0,0,2,4,-2,6,2,0.04,0,0,1
14,24,-10,38,0,6,0.3333333333333333,0,1,0,-5.5,0,0,3,4,-1,7,14,0.28,0,0,1
31,3,28,34,0,6,0.3333333333333333,0,1,0,10.5,1,0,1,1,0,2,15,0.3,0,0,0
13,31,-18,44,0,6,0.3333333333333333,0,0,0,-6.0,0,0,2,2,0,4,1,0.02,0,0,1
34,6,28,40,0,6,0.3333333333333333,0,0,0,3.0,0,0,4,4,0,8,4,0.08,0,0,1
11,38,-27,49,0,6,0.3333333333333333,0,0,0,-7.5,1,0,1,4,-3,5,4,0.08,0,0,1
24,34,-10,58,0,6,0.3333333333333333,0,1,0,5.0,0,1,3,3,0,6,14,0.28,0,0,1
23,20,3,43,1,6,0.3333333333333333,0,0,0,-2.5,0,1,0,1,-1,1,4,0.08,0,0,1
28,34,-6,62,1,6,0.3333333333333333,0,0,1,-2.5,0,0,3,2,1,5,4,0.08,0,0,1
23,20,3,43,1,6,0.3333333333333333,0,0,1,5.5,0,0,2,2,0,4,2,0.04,0,0,1
34,31,3,65,1,6,0.3333333333333333,0,0,0,-6.0,0,1,3,4,-1,7,4,0.08,0,0,1
17,14,3,31,1,7,0.3888888888888889,0,0,0,2.0,0,0,3,3,0,6,3,0.06,0,0,1
28,30,-2,58,1,7,0.3888888888888889,0,0,0,-1.5,0,0,1,2,-1,3,1,0.02,0,0,1
25,3,22,28,0,7,0.3888888888888889,0,0,0,-3.0,0,1,1,3,-2,4,2,0.04,0,0,1
38,3,35,41,0,7,0.3888888888888889,0,0,0,12.5,1,0,5,3,2,8,6,0.12,0,0,1
17,41,-24,58,0,7,0.3888888888888889,0,1,0,6.5,0,1,5,4,1,9,14,0.28,0,0,1
28,19,9,47,0,7,0.3888888888888889,0,0,0,17.0,1,0,5,0,5,5,3,0.06,0,1,0
31,5,26,36,0,7,0.3888888888888889,0,0,0,20.5,1,0,6,1,5,7,1,0.02,0,1,0
18,30,-12,48,0,7,0.3888888888888889,0,0,0,3.5,0,1,2,2,0,4,1,0.02,0,0,1
27,3,24,30,0,7,0.3888888888888889,0,0,0,-4.0,0,1,4,3,1,7,5,0.1,0,0,1
54,13,41,67,0,7,0.3888888888888889,0,1,0,7.0,1,0,2,1,1,3,14,0.28,0,0,1
33,22,11,55,0,7,0.3888888888888889,0,0,0,1.0,0,0,4,2,2,6,1,0.02,0,1,0
24,10,14,34,0,7,0.3888888888888889,0,0,0,8.5,1,0,5,2,3,7,4,0.08,0,0,1
10,13,-3,23,1,7,0.3888888888888889,0,0,0,-6.0,0,0,2,3,-1,5,2,0.04,0,0,1
21,24,-3,45,1,8,0.4444444444444444,0,0,0,6.5,0,1,7,6,1,13,3,0.06,0,0,0
13,19,-6,32,1,8,0.4444444444444444,0,1,0,2.5,0,1,3,3,0,6,14,0.28,0,0,0
34,31,3,65,1,8,0.4444444444444444,0,0,0,-11.5,1,1,1,5,-4,6,2,0.04,0,0,1
16,20,-4,36,1,8,0.4444444444444444,0,0,0,4.5,0,1,3,5,-2,8,3,0.06,0,1,0
31,7,24,38,0,8,0.4444444444444444,0,0,0,4.0,0,0,2,1,1,3,1,0.02,0,0,1
22,38,-16,60,0,8,0.4444444444444444,0,0,0,-17.0,1,0,1,6,-5,7,1,0.02,0,1,0
26,11,15,37,0,8,0.4444444444444444,0,1,0,15.0,1,0,4,1,3,5,14,0.28,0,0,1
24,27,-3,51,1,8,0.4444444444444444,0,0,0,3.5,0,1,4,3,1,7,4,0.08,0,1,0
6,44,-38,50,0,8,0.4444444444444444,0,0,0,-3.0,0,0,0,2,-2,2,3,0.06,0,1,0
10,15,-5,25,1,8,0.4444444444444444,0,1,0,5.5,0,1,4,3,1,7,15,0.3,0,0,1
22,33,-11,55,0,8,0.4444444444444444,0,0,0,-4.5,0,0,3,2,1,5,5,0.1,0,0,1
36,27,9,63,0,8,0.4444444444444444,0,1,0,-4.0,0,1,4,6,-2,10,15,0.3,0,1,0
31,34,-3,65,1,8,0.4444444444444444,0,1,1,3.0,0,1,3,5,-2,8,14,0.28,0,0,0
17,10,7,27,1,8,0.4444444444444444,0,0,0,4.0,0,0,3,2,1,5,1,0.02,0,0,1
20,17,3,37,1,8,0.4444444444444444,0,0,0,10.5,1,0,3,2,1,5,1,0.02,0,0,1
45,30,15,75,0,9,0.5,0,0,0,10.5,1,0,3,2,1,5,4,0.08,0,1,0
17,31,-14,48,0,9,0.5,0,1,0,5.5,0,1,3,7,-4,10,14,0.28,0,0,1
25,27,-2,52,1,9,0.5,0,1,0,7.0,1,1,5,3,2,8,14,0.28,0,1,0
9,6,3,15,1,9,0.5,0,0,0,-14.5,1,1,1,5,-4,6,4,0.08,0,0,1
16,41,-25,57,0,9,0.5,0,1,0,2.5,0,1,5,4,1,9,14,0.28,0,0,1
16,30,-14,46,0,9,0.5,0,0,0,10.5,1,1,6,4,2,10,1,0.02,0,1,0
13,7,6,20,1,9,0.5,0,0,0,7.0,1,0,4,7,-3,11,2,0.04,0,0,1
17,9,8,26,0,9,0.5,0,0,0,4.0,0,0,1,1,0,2,2,0.04,0,0,1
24,27,-3,51,1,9,0.5,0,0,0,-1.0,0,0,3,4,-1,7,1,0.02,0,0,1
23,16,7,39,1,9,0.5,0,0,0,-3.0,0,1,2,5,-3,7,1,0.02,0,0,1
34,31,3,65,1,9,0.5,0,0,1,7.5,1,0,5,3,2,8,1,0.02,0,0,1
